上信観光,8,土日祝,10,需要あり,1,1,0
上信観光,8,土日祝,10,需要なし,1,1,0
上信観光,8,土日祝,11,需要あり,1,1,0
上信観光,8,土日祝,11,需要なし,1,1,0
上信観光,8,土日祝,12,需要あり,2,1,1
上信観光,8,土日祝,12,需要なし,2,1,1
上信観光,8,土日祝,13,需要あり,1,1,0
上信観光,8,土日祝,13,需要なし,1,1,0
上信観光,8,土日祝,14,需要あり,1,1,0
上信観光,8,土日祝,14,需要なし,1,1,0
上信観光,8,土日祝,15,需要あり,2,1,1
上信観光,8,土日祝,15,需要なし,2,1,1
上信観光,8,土日祝,16,需要あり,1,2,-1
上信観光,8,土日祝,16,需要なし,1,2,-1
上信観光,8,土日祝,17,需要あり,1,0,1
上信観光,8,土日祝,17,需要なし,1,0,1
上信観光,8,土日祝,18,需要あり,1,1,0
上信観光,8,土日祝,18,需要なし,1,1,0
上信観光,8,土日祝,19,需要あり,2,1,1
上信観光,8,土日祝,19,需要なし,2,1,1
上信観光,8,土日祝,20,需要あり,1,0,1
上信観光,8,土日祝,20,需要なし,1,0,1
上信観光,8,土日祝,21,需要あり,0,0,0
上信観光,8,土日祝,21,需要なし,0,0,0
上信観光,8,土日祝,22,需要あり,0,0,0
上信観光,8,土日祝,22,需要なし,0,0,0
上信観光,8,平日,10,需要あり,2,1,1
上信観光,8,平日,10,需要なし,2,1,1
上信観光,8,平日,11,需要あり,1,1,0
上信観光,8,平日,11,需要なし,1,1,0
上信観光,8,平日,12,需要あり,1,1,0
上信観光,8,平日,12,需要なし,1,1,0
上信観光,8,平日,13,需要あり,2,1,1
上信観光,8,平日,13,需要なし,2,1,1
上信観光,8,平日,14,需要あり,1,1,0
上信観光,8,平日,14,需要なし,1,1,0
上信観光,8,平日,15,需要あり,1,1,0
上信観光,8,平日,15,需要なし,1,1,0
上信観光,8,平日,16,需要あり,2,2,0
上信観光,8,平日,16,需要なし,2,2,0
上信観光,8,平日,17,需要あり,1,1,0
上信観光,8,平日,17,需要なし,1,1,0
上信観光,8,平日,18,需要あり,1,2,-1
上信観光,8,平日,18,需要なし,1,2,-1
上信観光,8,平日,19,需要あり,2,1,1
上信観光,8,平日,19,需要なし,2,1,1
上信観光,8,平日,20,需要あり,1,0,1
上信観光,8,平日,20,需要なし,1,0,1
上信観光,8,平日,21,需要あり,0,0,0
上信観光,8,平日,21,需要なし,0,0,0
上信観光,8,平日,22,需要あり,0,0,0
上信観光,8,平日,22,需要なし,0,0,0
上信観光,9,土日祝,10,需要あり,2,2,0
上信観光,9,土日祝,10,需要なし,2,2,0
上信観光,9,土日祝,11,需要あり,1,1,0
上信観光,9,土日祝,11,需要なし,1,1,0
上信観光,9,土日祝,12,需要あり,1,2,-1
上信観光,9,土日祝,12,需要なし,2,2,0
上信観光,9,土日祝,13,需要あり,2,1,1
上信観光,9,土日祝,13,需要なし,1,1,0
上信観光,9,土日祝,14,需要あり,1,1,0
上信観光,9,土日祝,14,需要なし,1,1,0
上信観光,9,土日祝,15,需要あり,1,1,0
上信観光,9,土日祝,15,需要なし,2,1,1
上信観光,9,土日祝,16,需要あり,2,1,1
上信観光,9,土日祝,16,需要なし,1,1,0
上信観光,9,土日祝,17,需要あり,1,1,0
上信観光,9,土日祝,17,需要なし,1,1,0
上信観光,9,土日祝,18,需要あり,2,1,1
上信観光,9,土日祝,18,需要なし,2,1,1
上信観光,9,土日祝,19,需要あり,1,1,0
上信観光,9,土日祝,19,需要なし,1,1,0
上信観光,9,土日祝,20,需要あり,1,0,1
上信観光,9,土日祝,20,需要なし,1,0,1
上信観光,9,土日祝,21,需要あり,0,0,0
上信観光,9,土日祝,21,需要なし,0,0,0
上信観光,9,土日祝,22,需要あり,0,0,0
上信観光,9,土日祝,22,需要なし,0,0,0
上信観光,9,平日,10,需要あり,1,2,-1
上信観光,9,平日,10,需要なし,1,2,-1
上信観光,9,平日,11,需要あり,2,1,1
上信観光,9,平日,11,需要なし,2,1,1
上信観光,9,平日,12,需要あり,1,2,-1
上信観光,9,平日,12,需要なし,1,2,-1
上信観光,9,平日,13,需要あり,1,1,0
上信観光,9,平日,13,需要なし,1,1,0
上信観光,9,平日,14,需要あり,2,1,1
上信観光,9,平日,14,需要なし,2,1,1
上信観光,9,平日,15,需要あり,1,1,0
上信観光,9,平日,15,需要なし,1,1,0
上信観光,9,平日,16,需要あり,1,1,0
上信観光,9,平日,16,需要なし,1,1,0
上信観光,9,平日,17,需要あり,2,1,1
上信観光,9,平日,17,需要なし,2,1,1
上信観光,9,平日,18,需要あり,1,1,0
上信観光,9,平日,18,需要なし,1,1,0
上信観光,9,平日,19,需要あり,1,2,-1
上信観光,9,平日,19,需要なし,1,2,-1
上信観光,9,平日,20,需要あり,2,0,2
上信観光,9,平日,20,需要なし,2,0,2
上信観光,9,平日,21,需要あり,0,0,0
上信観光,9,平日,21,需要なし,0,0,0
上信観光,9,平日,22,需要あり,0,0,0
上信観光,9,平日,22,需要なし,0,0,0
日本中央,6,土日祝,10,需要あり,0,0,0
日本中央,6,土日祝,10,需要なし,0,0,0
日本中央,6,土日祝,11,需要あり,1,1,0
日本中央,6,土日祝,11,需要なし,1,1,0
日本中央,6,土日祝,12,需要あり,1,0,1
日本中央,6,土日祝,12,需要なし,1,0,1
日本中央,6,土日祝,13,需要あり,1,1,0
日本中央,6,土日祝,13,需要なし,1,1,0
日本中央,6,土日祝,14,需要あり,1,0,1
日本中央,6,土日祝,14,需要なし,1,0,1
日本中央,6,土日祝,15,需要あり,0,1,-1
日本中央,6,土日祝,15,需要なし,0,1,-1
日本中央,6,土日祝,16,需要あり,1,1,0
日本中央,6,土日祝,16,需要なし,1,1,0
日本中央,6,土日祝,17,需要あり,2,0,2
日本中央,6,土日祝,17,需要なし,2,0,2
日本中央,6,土日祝,18,需要あり,1,1,0
日本中央,6,土日祝,18,需要なし,1,1,0
日本中央,6,土日祝,19,需要あり,0,1,-1
日本中央,6,土日祝,19,需要なし,0,1,-1
日本中央,6,土日祝,20,需要あり,1,0,1
日本中央,6,土日祝,20,需要なし,1,0,1
日本中央,6,土日祝,21,需要あり,0,0,0
日本中央,6,土日祝,21,需要なし,0,0,0
日本中央,6,土日祝,22,需要あり,0,0,0
日本中央,6,土日祝,22,需要なし,0,0,0
日本中央,6,平日,10,需要あり,1,1,0
日本中央,6,平日,10,需要なし,1,1,0
日本中央,6,平日,11,需要あり,2,1,1
日本中央,6,平日,11,需要なし,2,1,1
日本中央,6,平日,12,需要あり,1,0,1
日本中央,6,平日,12,需要なし,1,0,1
日本中央,6,平日,13,需要あり,0,1,-1
日本中央,6,平日,13,需要なし,0,1,-1
日本中央,6,平日,14,需要あり,1,0,1
日本中央,6,平日,14,需要なし,1,0,1
日本中央,6,平日,15,需要あり,1,1,0
日本中央,6,平日,15,需要なし,1,1,0
日本中央,6,平日,16,需要あり,1,2,-1
日本中央,6,平日,16,需要なし,1,2,-1
日本中央,6,平日,17,需要あり,2,1,1
日本中央,6,平日,17,需要なし,2,1,1
日本中央,6,平日,18,需要あり,1,1,0
日本中央,6,平日,18,需要なし,1,1,0
日本中央,6,平日,19,需要あり,2,1,1
日本中央,6,平日,19,需要なし,2,1,1
日本中央,6,平日,20,需要あり,1,1,0
日本中央,6,平日,20,需要なし,1,1,0
日本中央,6,平日,21,需要あり,0,0,0
日本中央,6,平日,21,需要なし,0,0,0
日本中央,6,平日,22,需要あり,0,0,0
日本中央,6,平日,22,需要なし,0,0,0
日本中央,7,土日祝,10,需要あり,1,1,0
日本中央,7,土日祝,10,需要なし,1,1,0
日本中央,7,土日祝,11,需要あり,1,0,1
日本中央,7,土日祝,11,需要なし,1,0,1
日本中央,7,土日祝,12,需要あり,0,1,-1
日本中央,7,土日祝,12,需要なし,0,1,-1
日本中央,7,土日祝,13,需要あり,1,0,1
日本中央,7,土日祝,13,需要なし,0,0,0
日本中央,7,土日祝,14,需要あり,1,1,0
日本中央,7,土日祝,14,需要なし,2,1,1
日本中央,7,土日祝,15,需要あり,1,0,1
